id,MLM,HLM
TEST_074,-49.51192855834961,-49.51193618774414
TEST_075,60.19390869140625,60.19390869140625
TEST_076,-47.12868118286133,-47.12868881225586
TEST_077,60.16524887084961,60.165245056152344
TEST_078,-19.135347366333008,-19.135356903076172
TEST_079,-51.44281768798828,-51.44282150268555
TEST_080,59.329837799072266,59.32984161376953
TEST_081,60.786136627197266,60.7861442565918
TEST_082,-51.571163177490234,-51.57115936279297
TEST_083,-52.80033874511719,-52.80034637451172
TEST_084,-53.5118293762207,-53.5118293762207
TEST_085,60.85790252685547,60.857906341552734
TEST_086,-53.48086929321289,-53.48086929321289
TEST_087,61.17976760864258,61.17976760864258
TEST_088,59.489070892333984,59.489070892333984
TEST_089,-11.172087669372559,-11.172127723693848
TEST_090,-51.380271911621094,-51.38026809692383
TEST_091,-53.83106994628906,-53.8310661315918
TEST_092,-51.248966217041016,-51.248966217041016
TEST_093,-49.761775970458984,-49.761783599853516
TEST_094,60.40816879272461,60.408172607421875
TEST_095,-51.93204116821289,-51.932044982910156
TEST_096,60.8709831237793,60.8709831237793
TEST_097,60.67462158203125,60.67463302612305
TEST_098,-53.07870101928711,-53.07870101928711
TEST_099,-52.92356872558594,-52.92356872558594
TEST_100,59.58047103881836,59.58047103881836
TEST_101,-52.23259353637695,-52.23259353637695
TEST_102,61.222984313964844,61.22298049926758
TEST_103,59.65635299682617,59.65634536743164
TEST_104,-41.9284782409668,-41.928462982177734
TEST_105,58.16202926635742,58.16202926635742
TEST_106,60.40109634399414,60.40109634399414
TEST_107,61.13987350463867,61.1398811340332
TEST_108,-42.60660934448242,-42.606632232666016
TEST_109,-51.7110595703125,-51.7110595703125
TEST_110,38.229522705078125,38.22948455810547
TEST_111,-51.99323654174805,-51.99324417114258
TEST_112,-52.0134162902832,-52.0134162902832
TEST_113,60.14179992675781,60.14180374145508
TEST_114,62.3061408996582,62.3061408996582
TEST_115,-53.51034164428711,-53.51034164428711
TEST_116,-51.0866584777832,-51.0866584777832
TEST_117,-2.7259790897369385,-2.726087808609009
TEST_118,62.00790786743164,62.00790786743164
TEST_119,-51.496273040771484,-51.496273040771484
TEST_120,60.25248336791992,60.25248718261719
TEST_121,55.990108489990234,55.9901123046875
TEST_122,-51.19873046875,-51.19873046875
TEST_123,61.81686019897461,61.816864013671875
TEST_124,-52.78364181518555,-52.78364181518555
TEST_125,58.69685745239258,58.69684982299805
TEST_126,-51.99643325805664,-51.996437072753906
TEST_127,61.78366470336914,61.78366470336914
TEST_128,60.6682243347168,60.6682243347168
TEST_129,-53.060604095458984,-53.060604095458984
TEST_130,60.664676666259766,60.6646842956543
TEST_131,-53.239837646484375,-53.23984146118164
TEST_132,-52.48063659667969,-52.48063659667969
TEST_133,60.40938186645508,60.40937805175781
TEST_134,-52.15251159667969,-52.15251159667969
TEST_135,57.773921966552734,57.773921966552734
TEST_136,60.28371810913086,60.28371810913086
TEST_137,26.278114318847656,26.27812957763672
TEST_138,-52.775753021240234,-52.77574920654297
TEST_139,-53.591827392578125,-53.59183120727539
TEST_140,-53.25569534301758,-53.255699157714844
TEST_141,-52.72047805786133,-52.72047805786133
TEST_142,55.59482192993164,55.59482955932617
TEST_143,-51.91203689575195,-51.912044525146484
TEST_144,20.865999221801758,20.86602783203125
TEST_145,-51.82076644897461,-51.82076644897461
TEST_146,60.622249603271484,60.622249603271484
TEST_147,62.374385833740234,62.374385833740234
TEST_148,-52.981754302978516,-52.981754302978516
TEST_149,-44.931705474853516,-44.93169021606445
TEST_150,-51.26478576660156,-51.2647819519043
TEST_151,60.60214614868164,60.60214614868164
TEST_152,53.985538482666016,53.985538482666016
TEST_153,-53.34281539916992,-53.34281539916992
TEST_154,-53.034507751464844,-53.03450393676758
TEST_155,-47.18613815307617,-47.18613815307617
TEST_156,-52.607967376708984,-52.607967376708984
TEST_157,-43.5048713684082,-43.504878997802734
TEST_158,-32.98256301879883,-32.98258590698242
TEST_159,-51.57482147216797,-51.57482147216797
TEST_160,60.1319694519043,60.131961822509766
TEST_161,58.20438003540039,58.20438003540039
TEST_162,60.043888092041016,60.04388427734375
TEST_163,59.681514739990234,59.681514739990234
TEST_164,-51.00634002685547,-51.0063362121582
TEST_165,-49.33048629760742,-49.33049392700195
TEST_166,-53.000064849853516,-53.000064849853516
TEST_167,53.320186614990234,53.320186614990234
TEST_168,-51.345767974853516,-51.34577178955078
TEST_169,-53.12846755981445,-53.12846755981445
TEST_170,-52.514408111572266,-52.514404296875
TEST_171,56.768798828125,56.768798828125
TEST_172,-53.38357162475586,-53.38357162475586
TEST_173,-52.82192611694336,-52.82192611694336
TEST_174,60.089569091796875,60.08956527709961
TEST_175,33.13749694824219,33.13749313354492
TEST_176,-51.56559753417969,-51.56560134887695
TEST_177,-47.98781204223633,-47.98781204223633
TEST_178,56.55448532104492,56.55449295043945
TEST_179,-42.12345504760742,-42.12343215942383
TEST_180,-48.24502944946289,-48.245025634765625
TEST_181,-52.808284759521484,-52.80828094482422
TEST_182,-15.921208381652832,-15.921243667602539
TEST_183,-50.86317825317383,-50.86317825317383
TEST_184,62.02814865112305,62.02815246582031
TEST_185,-52.96769332885742,-52.96769332885742
TEST_186,-21.93722152709961,-21.937246322631836
TEST_187,-45.606258392333984,-45.60626220703125
TEST_188,-52.91383743286133,-52.91384506225586
TEST_189,7.869897842407227,7.869911193847656
TEST_190,61.59920120239258,61.599205017089844
TEST_191,-52.179500579833984,-52.17950439453125
TEST_192,-51.88534927368164,-51.885353088378906
TEST_193,60.04730224609375,60.04730224609375
TEST_194,-51.783687591552734,-51.783687591552734
TEST_195,-48.03872299194336,-48.03871536254883
TEST_196,61.73320770263672,61.73320388793945
TEST_197,-39.96078872680664,-39.960784912109375
TEST_198,60.32289505004883,60.32289505004883
TEST_199,0.8672871589660645,0.8672330379486084
TEST_200,56.87542724609375,56.875431060791016
TEST_201,-51.93943405151367,-51.93943405151367
TEST_202,59.69723892211914,59.69723892211914
TEST_203,60.43373107910156,60.43373107910156
TEST_204,49.42939376831055,49.42936325073242
TEST_205,-46.191036224365234,-46.19102096557617
TEST_206,-53.17660903930664,-53.176612854003906
TEST_207,-51.9732780456543,-51.9732780456543
TEST_208,-52.95909118652344,-52.95909118652344
TEST_209,-52.42007064819336,-52.42007064819336
TEST_210,62.25083541870117,62.250831604003906
TEST_211,-49.78560256958008,-49.785606384277344
TEST_212,-53.221920013427734,-53.221920013427734
TEST_213,-52.60011291503906,-52.60011291503906
TEST_214,-33.60161209106445,-33.60162353515625
TEST_215,-52.41379928588867,-52.41379928588867
TEST_216,-52.1170768737793,-52.1170768737793
TEST_217,56.73625183105469,56.73624801635742
TEST_218,60.37325668334961,60.373252868652344
TEST_219,-52.82146453857422,-52.82146453857422
TEST_220,-53.05062484741211,-53.05061721801758
TEST_221,48.385982513427734,48.385982513427734
TEST_222,-52.95326232910156,-52.95326232910156
TEST_223,61.2858772277832,61.2858772277832
TEST_224,-53.35213851928711,-53.35213851928711
TEST_225,-49.073997497558594,-49.073997497558594
TEST_226,-50.39853286743164,-50.39853286743164
TEST_227,-52.960716247558594,-52.96072006225586
TEST_228,61.9520263671875,61.952030181884766
TEST_229,52.27787399291992,52.27786636352539
TEST_230,-52.19473648071289,-52.19473648071289
TEST_231,-38.19004440307617,-38.190032958984375
TEST_232,-53.68913269042969,-53.68912887573242
TEST_233,-53.13176345825195,-53.13176345825195
TEST_234,-53.01371383666992,-53.013710021972656
TEST_235,32.669898986816406,32.6699104309082
TEST_236,-53.22462463378906,-53.22462844848633
TEST_237,-52.34293746948242,-52.34293746948242
TEST_238,-51.43485641479492,-51.43486022949219
TEST_239,-53.46538543701172,-53.465389251708984
TEST_240,-51.24042510986328,-51.24042510986328
TEST_241,32.66332244873047,32.66329574584961
TEST_242,-44.3963737487793,-44.3963737487793
TEST_243,6.100893020629883,6.10090446472168
TEST_244,61.385555267333984,61.385555267333984
TEST_245,59.915138244628906,59.91514205932617
TEST_246,60.0730094909668,60.0730094909668
TEST_247,57.0018196105957,57.001827239990234
TEST_248,-49.81840896606445,-49.81840515136719
TEST_249,57.75282287597656,57.75282669067383
TEST_250,58.595924377441406,58.59592056274414
TEST_251,-52.38050079345703,-52.38050079345703
TEST_252,60.69776916503906,60.6977653503418
TEST_253,-52.553611755371094,-52.55360794067383
TEST_254,60.620243072509766,60.6202507019043
TEST_255,-40.24137878417969,-40.24139404296875
TEST_256,59.47766876220703,59.4776725769043
TEST_257,60.87441635131836,60.87441635131836
TEST_258,58.784820556640625,58.78481674194336
TEST_259,60.22258377075195,60.22258758544922
TEST_260,24.346710205078125,24.34672737121582
TEST_261,60.79996871948242,60.79997634887695
TEST_262,-52.64793395996094,-52.64793014526367
TEST_263,58.127716064453125,58.127716064453125
TEST_264,-52.170074462890625,-52.170074462890625
TEST_265,-52.186161041259766,-52.186161041259766
TEST_266,-49.23374557495117,-49.23374557495117
TEST_267,-51.6972770690918,-51.69727325439453
TEST_268,60.05551528930664,60.055511474609375
TEST_269,-53.34695816040039,-53.34695816040039
TEST_270,61.83924865722656,61.83924102783203
TEST_271,61.269432067871094,61.26943588256836
TEST_272,57.83876419067383,57.83876419067383
TEST_273,-44.009307861328125,-44.00933074951172
TEST_274,-52.633358001708984,-52.633358001708984
TEST_275,-51.864200592041016,-51.86420440673828
TEST_276,18.434967041015625,18.435062408447266
TEST_277,59.93159866333008,59.931602478027344
TEST_278,-49.587764739990234,-49.5877685546875
TEST_279,-49.395729064941406,-49.39573287963867
TEST_280,-50.88035202026367,-50.880348205566406
TEST_281,-52.54964065551758,-52.54963684082031
TEST_282,-53.44913864135742,-53.44913864135742
TEST_283,61.471317291259766,61.471317291259766
TEST_284,58.32516860961914,58.32516860961914
TEST_285,61.159549713134766,61.159549713134766
TEST_286,59.91730880737305,59.91730880737305
TEST_287,61.09548568725586,61.095481872558594
TEST_288,-44.72185134887695,-44.72185134887695
TEST_289,-45.95934295654297,-45.959346771240234
TEST_290,-52.690399169921875,-52.690399169921875
TEST_291,-51.61136245727539,-51.61136245727539
TEST_292,-36.918155670166016,-36.91815185546875
TEST_293,53.8775520324707,53.87754440307617
TEST_294,61.02264404296875,61.022640228271484
TEST_295,-53.0820198059082,-53.0820198059082
TEST_296,-52.56977462768555,-52.56977462768555
TEST_297,61.350013732910156,61.35001754760742
TEST_298,61.78335952758789,61.78335952758789
TEST_299,-52.13788986206055,-52.13788986206055
TEST_300,18.094730377197266,18.094589233398438
TEST_301,60.583770751953125,60.58376693725586
TEST_302,60.90299606323242,60.90299606323242
TEST_303,-53.121604919433594,-53.121604919433594
TEST_304,-42.970523834228516,-42.97052764892578
TEST_305,-53.07200241088867,-53.07200241088867
TEST_306,60.562679290771484,60.562679290771484
TEST_307,-51.96004104614258,-51.96004867553711
TEST_308,-51.96030044555664,-51.96030044555664
TEST_309,8.170880317687988,8.170849800109863
TEST_310,61.101192474365234,61.101192474365234
TEST_311,53.16292190551758,53.16291427612305
TEST_312,57.673885345458984,57.673885345458984
TEST_313,-46.790042877197266,-46.790035247802734
TEST_314,-53.28438186645508,-53.28438186645508
TEST_315,-43.44003677368164,-43.44002914428711
TEST_316,-52.656917572021484,-52.65691375732422
TEST_317,-51.91508102416992,-51.91508102416992
TEST_318,-48.25275802612305,-48.252750396728516
TEST_319,35.312015533447266,35.31203079223633
TEST_320,-53.1866569519043,-53.18665313720703
TEST_321,-9.427741050720215,-9.427825927734375
TEST_322,58.577938079833984,58.577938079833984
TEST_323,-51.62680435180664,-51.626800537109375
TEST_324,47.74192428588867,47.741905212402344
TEST_325,59.56660461425781,59.56660079956055
TEST_326,-43.74043655395508,-43.74041748046875
TEST_327,61.36347579956055,61.36347579956055
TEST_328,54.71487808227539,54.714874267578125
TEST_329,-48.46491241455078,-48.46491241455078
TEST_330,60.796085357666016,60.79608154296875
TEST_331,-52.89658737182617,-52.89658737182617
TEST_332,31.446136474609375,31.445966720581055
TEST_333,-53.26082992553711,-53.260833740234375
TEST_334,61.96445846557617,61.96445083618164
TEST_335,-52.59028244018555,-52.59027862548828
TEST_336,-52.412818908691406,-52.412818908691406
TEST_337,-29.8189697265625,-29.818946838378906
TEST_338,-16.391515731811523,-16.391521453857422
TEST_339,-52.99137496948242,-52.99137496948242
TEST_340,-53.32621765136719,-53.32621383666992
TEST_341,18.803037643432617,18.802976608276367
TEST_342,-43.24077606201172,-43.24079513549805
TEST_343,-32.76722717285156,-32.76728820800781
TEST_344,28.940105438232422,28.940101623535156
TEST_345,-32.20635223388672,-32.206363677978516
TEST_346,-53.0732421875,-53.0732421875
TEST_347,60.96289825439453,60.96289825439453
TEST_348,-52.02743911743164,-52.02743911743164
TEST_349,59.54702377319336,59.54702377319336
TEST_350,-49.6168098449707,-49.6168098449707
TEST_351,-53.036502838134766,-53.036502838134766
TEST_352,-53.33633041381836,-53.33633041381836
TEST_353,-50.09526443481445,-50.09526443481445
TEST_354,-45.79729461669922,-45.797298431396484
TEST_355,-51.94139862060547,-51.941402435302734
TEST_356,60.47976303100586,60.479766845703125
TEST_357,-53.054203033447266,-53.054203033447266
TEST_358,-51.840118408203125,-51.84011459350586
TEST_359,-50.969966888427734,-50.969966888427734
TEST_360,-52.95353317260742,-52.95353317260742
TEST_361,-50.6982307434082,-50.69822692871094
TEST_362,55.785980224609375,55.78597640991211
TEST_363,-44.7082405090332,-44.70823287963867
TEST_364,59.40529251098633,59.40529251098633
TEST_365,-38.94373321533203,-38.94374465942383
TEST_366,29.974258422851562,29.974260330200195
TEST_367,56.727474212646484,56.72745132446289
TEST_368,61.51802444458008,61.51802062988281
TEST_369,60.20925521850586,60.20925521850586
TEST_370,-49.29478454589844,-49.29478073120117
TEST_371,61.58943176269531,61.58943557739258
TEST_372,60.98707580566406,60.98707962036133
TEST_373,-52.95431137084961,-52.95431137084961
TEST_374,-48.84982681274414,-48.849830627441406
TEST_375,61.45741653442383,61.45741271972656
TEST_376,-49.000431060791016,-49.000431060791016
TEST_377,-50.05936050415039,-50.05936050415039
TEST_378,-52.16367721557617,-52.16367721557617
TEST_379,-8.155694961547852,-8.155693054199219
TEST_380,-46.3093147277832,-46.30930709838867
TEST_381,49.0412483215332,49.041263580322266
TEST_382,62.01317596435547,62.01317596435547
TEST_383,-53.09653854370117,-53.09653854370117
TEST_384,60.56473922729492,60.564735412597656
TEST_385,58.69038772583008,58.69039535522461
TEST_386,-50.76131057739258,-50.76131057739258
TEST_387,60.64949417114258,60.64950180053711
TEST_388,-53.27708435058594,-53.27708435058594
TEST_389,-53.17642593383789,-53.17642593383789
TEST_390,61.48642349243164,61.48642349243164
TEST_391,-53.18452453613281,-53.18452453613281
TEST_392,59.59987258911133,59.59987258911133
TEST_393,-42.905982971191406,-42.90598678588867
TEST_394,-51.85478973388672,-51.85478973388672
TEST_395,61.1993293762207,61.1993293762207
TEST_396,38.999168395996094,38.999267578125
TEST_397,-49.32986831665039,-49.32987594604492
TEST_398,-52.88286209106445,-52.88285446166992
TEST_399,60.01271057128906,60.01271057128906
TEST_400,60.761844635009766,60.7618522644043
TEST_401,37.61697006225586,37.61697006225586
TEST_402,-45.132469177246094,-45.13247299194336
TEST_403,-30.598560333251953,-30.5985164642334
TEST_404,-20.649734497070312,-20.649742126464844
TEST_405,-3.026873826980591,-3.026799440383911
TEST_406,-46.5100212097168,-46.5100212097168
TEST_407,-51.11992263793945,-51.119930267333984
TEST_408,56.3569221496582,56.3569221496582
TEST_409,57.71318817138672,57.71318435668945
TEST_410,61.48124313354492,61.48124313354492
TEST_411,-52.58028030395508,-52.58028030395508
TEST_412,60.001068115234375,60.00107192993164
TEST_413,-43.085941314697266,-43.085941314697266
TEST_414,60.031009674072266,60.031009674072266
TEST_415,-52.039405822753906,-52.03940963745117
TEST_416,60.42866516113281,60.42866897583008
TEST_417,59.707523345947266,59.707523345947266
TEST_418,60.214420318603516,60.214420318603516
TEST_419,-51.576324462890625,-51.57632064819336
TEST_420,-52.54823684692383,-52.54823684692383
TEST_421,60.53916549682617,60.53916549682617
TEST_422,-52.967899322509766,-52.9679069519043
TEST_423,30.34885597229004,30.348800659179688
TEST_424,-49.63225173950195,-49.632259368896484
TEST_425,55.21525192260742,55.215248107910156
TEST_426,43.41823196411133,43.41825485229492
TEST_427,-53.14371871948242,-53.14371871948242
TEST_428,62.01698303222656,62.01698684692383
TEST_429,61.632476806640625,61.63248062133789
TEST_430,60.50682067871094,60.50681686401367
TEST_431,61.97177505493164,61.97178268432617
TEST_432,-40.99477767944336,-40.99477005004883
TEST_433,60.908233642578125,60.90824508666992
TEST_434,-53.1814079284668,-53.1814079284668
TEST_435,59.439239501953125,59.43924331665039
TEST_436,-51.707672119140625,-51.70767593383789
TEST_437,60.27047348022461,60.27048110961914
TEST_438,61.65925979614258,61.65925216674805
TEST_439,-52.288818359375,-52.288822174072266
TEST_440,59.4117317199707,59.41172790527344
TEST_441,-16.278736114501953,-16.278732299804688
TEST_442,-28.463300704956055,-28.463247299194336
TEST_443,-53.50783157348633,-53.50782775878906
TEST_444,-29.4334716796875,-29.433469772338867
TEST_445,60.126007080078125,60.12601089477539
TEST_446,-52.75980758666992,-52.75979995727539
TEST_447,58.55897903442383,58.55898666381836
TEST_448,-52.99564743041992,-52.99564743041992
TEST_449,-53.16170883178711,-53.16170883178711
TEST_450,16.418676376342773,16.418601989746094
TEST_451,-50.80691909790039,-50.80691909790039
TEST_452,-44.14584732055664,-44.14584732055664
TEST_453,60.869503021240234,60.869503021240234
TEST_454,-33.24214553833008,-33.24215316772461
TEST_455,61.05231857299805,61.05231475830078
TEST_456,-53.02273178100586,-53.02273178100586
TEST_457,-51.06882858276367,-51.06882858276367
TEST_458,-52.67035675048828,-52.67035675048828
TEST_459,-53.01399230957031,-53.01399230957031
TEST_460,53.13375473022461,53.13373947143555
TEST_461,60.566505432128906,60.566505432128906
TEST_462,-52.908870697021484,-52.908870697021484
TEST_463,-53.296321868896484,-53.296321868896484
TEST_464,60.51077651977539,60.51077651977539
TEST_465,-53.118961334228516,-53.118961334228516
TEST_466,-53.3552360534668,-53.3552360534668
TEST_467,61.73371505737305,61.73371505737305
TEST_468,60.53915023803711,60.53915786743164
TEST_469,-12.91799545288086,-12.91788101196289
TEST_470,59.56808090209961,59.56808090209961
TEST_471,-50.39209747314453,-50.3921012878418
TEST_472,-52.0937614440918,-52.0937614440918
TEST_473,-53.02985382080078,-53.029850006103516
TEST_474,61.14799118041992,61.14799499511719
TEST_475,39.97189712524414,39.97195053100586
TEST_476,-53.05203628540039,-53.05203628540039
TEST_477,-52.64384078979492,-52.643836975097656
TEST_478,-52.5098991394043,-52.5098991394043
TEST_479,60.07067108154297,60.070674896240234
TEST_480,56.76838302612305,56.76838302612305
TEST_481,60.081050872802734,60.081050872802734
TEST_482,-51.03047561645508,-51.030479431152344
