id,MLM,HLM
TEST_157,49.47,84.28
TEST_158,43.99,59.83
TEST_159,23.5,37.72
TEST_160,54.87,64.42
TEST_161,40.7,56.52
TEST_162,47.59,62.32
TEST_163,32.84,52.26
TEST_164,23.48,38.22
TEST_165,38.73,77.08
TEST_166,11.99,48.59
TEST_167,44.33,69.23
TEST_168,27.75,37.21
TEST_169,0.99,30.38
TEST_170,31.91,59.15
TEST_171,38.08,64.54
TEST_172,13.89,30.04
TEST_173,9.63,12.77
TEST_174,26.1,38.63
TEST_175,50.26,75.97
TEST_176,19.66,36.72
TEST_177,39.59,62.73
TEST_178,41.93,74.49
TEST_179,39.6,67.94
TEST_180,29.11,51.25
TEST_181,20.15,32.03
TEST_182,48.29,78.16
TEST_183,20.26,49.99
TEST_184,46.01,77.09
TEST_185,19.78,36.66
TEST_186,32.91,63.21
TEST_187,36.78,50.03
TEST_188,8.09,21.32
TEST_189,28.16,38.23
TEST_190,34.39,53.66
TEST_191,28.03,58.55
TEST_192,19.25,38.53
TEST_193,53.27,74.44
TEST_194,25.84,35.57
TEST_195,33.11,46.49
TEST_196,62.32,80.8
TEST_197,43.82,64.1
TEST_198,47.18,63.96
TEST_199,40.93,56.89
TEST_200,40.22,82.21
TEST_201,17.33,50.49
TEST_202,49.15,79.15
TEST_203,54.81,76.43
TEST_204,33.76,75.88
TEST_205,17.53,30.45
TEST_206,12.01,17.38
TEST_207,13.73,10.28
TEST_208,5.38,48.47
TEST_209,14.05,24.95
TEST_210,37.63,62.74
TEST_211,29.37,39.65
TEST_212,9.23,33.98
TEST_213,14.44,22.68
TEST_214,33.32,55.67
TEST_215,35.23,45.09
TEST_216,22.94,35.21
TEST_217,45.12,60.46
TEST_218,35.05,47.21
TEST_219,12.06,15.22
TEST_220,22.24,34.6
TEST_221,26.05,34.45
TEST_222,16.19,29.33
TEST_223,39.5,50.93
TEST_224,21.59,19.42
TEST_225,44.7,73.44
TEST_226,29.04,41.64
TEST_227,19.82,35.38
TEST_228,40.74,62.14
TEST_229,10.47,36.37
TEST_230,14.12,24.6
TEST_231,27.11,33.83
TEST_232,14.99,16.27
TEST_233,22.22,43.49
TEST_234,4.32,37.32
TEST_235,58.52,82.33
TEST_236,15.0,31.08
TEST_237,29.75,68.29
TEST_238,35.0,68.7
TEST_239,4.94,7.09
TEST_240,22.53,34.37
TEST_241,44.45,68.27
TEST_242,42.09,61.58
TEST_243,45.92,65.44
TEST_244,28.31,43.68
TEST_245,62.71,88.62
TEST_246,39.95,59.99
TEST_247,38.54,61.7
TEST_248,37.79,70.55
TEST_249,36.82,59.49
TEST_250,45.76,69.9
TEST_251,44.53,57.55
TEST_252,38.63,60.06
TEST_253,27.51,42.77
TEST_254,41.53,52.87
TEST_255,41.82,70.31
TEST_256,36.65,49.54
TEST_257,31.73,52.02
TEST_258,35.65,52.01
TEST_259,43.91,64.89
TEST_260,38.6,67.74
TEST_261,26.55,46.79
TEST_262,12.32,27.83
TEST_263,38.7,87.44
TEST_264,24.08,48.91
TEST_265,38.33,65.39
TEST_266,35.95,48.98
TEST_267,26.69,26.96
TEST_268,44.48,65.91
TEST_269,15.39,16.84
TEST_270,32.42,52.34
TEST_271,65.45,86.94
TEST_272,42.44,50.7
TEST_273,34.55,67.02
TEST_274,14.41,51.23
TEST_275,21.98,49.47
TEST_276,31.1,47.47
TEST_277,58.95,88.58
TEST_278,35.15,48.7
TEST_279,39.0,60.97
TEST_280,24.28,45.27
TEST_281,9.97,18.89
TEST_282,9.94,16.18
TEST_283,42.72,76.76
TEST_284,43.69,65.58
TEST_285,43.29,72.12
TEST_286,40.72,48.97
TEST_287,52.78,69.9
TEST_288,33.0,55.98
TEST_289,26.22,57.13
TEST_290,17.3,27.92
TEST_291,35.35,63.81
TEST_292,40.41,71.02
TEST_293,42.15,55.42
TEST_294,27.4,44.34
TEST_295,13.8,37.86
TEST_296,18.33,43.07
TEST_297,45.87,75.71
TEST_298,50.69,72.25
TEST_299,33.57,56.25
TEST_300,32.22,50.08
TEST_301,39.38,47.99
TEST_302,32.53,54.71
TEST_303,28.53,61.71
TEST_304,24.65,46.19
TEST_305,11.58,25.25
TEST_306,59.27,80.37
TEST_307,26.79,42.58
TEST_308,16.33,39.3
TEST_309,39.72,58.18
TEST_310,41.62,70.03
TEST_311,23.0,47.03
TEST_312,34.51,62.57
TEST_313,26.16,50.46
TEST_314,20.34,29.43
TEST_315,57.21,88.04
TEST_316,20.37,34.53
TEST_317,43.9,70.55
TEST_318,33.91,55.82
TEST_319,48.19,68.46
TEST_320,5.54,10.98
TEST_321,31.37,49.81
TEST_322,62.27,64.35
TEST_323,37.41,57.58
TEST_324,43.05,59.59
TEST_325,29.97,65.94
TEST_326,27.63,56.66
TEST_327,51.86,69.63
TEST_328,35.66,46.85
TEST_329,32.61,42.69
TEST_330,32.43,52.33
TEST_331,15.19,26.35
TEST_332,39.3,50.91
TEST_333,13.24,42.01
TEST_334,43.0,63.31
TEST_335,6.97,20.37
TEST_336,11.57,15.11
TEST_337,36.68,61.73
TEST_338,58.26,73.14
TEST_339,10.94,20.01
TEST_340,14.21,30.1
TEST_341,45.33,60.63
TEST_342,49.38,85.26
TEST_343,36.51,60.74
TEST_344,33.8,51.36
TEST_345,19.48,30.94
TEST_346,5.92,20.15
TEST_347,43.87,59.43
TEST_348,12.49,42.02
TEST_349,50.24,73.4
TEST_350,21.11,52.03
TEST_351,21.32,37.08
TEST_352,10.81,34.83
TEST_353,28.35,41.04
TEST_354,24.51,40.77
TEST_355,31.61,54.34
TEST_356,41.07,54.96
TEST_357,10.71,26.74
TEST_358,24.23,35.4
TEST_359,32.24,51.35
TEST_360,12.85,42.52
TEST_361,24.46,35.64
TEST_362,44.38,78.97
TEST_363,37.98,69.73
TEST_364,32.95,50.85
TEST_365,46.39,65.78
TEST_366,3.85,17.32
TEST_367,34.91,59.61
TEST_368,57.17,82.75
TEST_369,47.41,54.66
TEST_370,32.34,52.49
TEST_371,47.25,64.55
TEST_372,42.88,62.49
TEST_373,9.74,51.78
TEST_374,29.85,77.37
TEST_375,42.48,58.67
TEST_376,12.5,45.86
TEST_377,39.14,59.75
TEST_378,25.82,37.5
TEST_379,44.41,61.62
TEST_380,26.49,45.83
TEST_381,36.99,50.94
TEST_382,41.08,57.49
TEST_383,14.22,45.7
TEST_384,48.05,69.14
TEST_385,37.16,51.67
TEST_386,38.94,65.73
TEST_387,38.94,52.13
TEST_388,6.05,10.68
TEST_389,3.55,18.19
TEST_390,30.65,44.64
TEST_391,19.7,35.81
TEST_392,29.38,40.23
TEST_393,36.23,53.37
TEST_394,23.99,34.38
TEST_395,20.58,40.78
TEST_396,61.8,79.44
TEST_397,34.41,66.67
TEST_398,4.94,17.71
TEST_399,33.21,52.1
TEST_400,48.0,64.67
TEST_401,29.01,45.71
TEST_402,18.7,29.97
TEST_403,38.4,55.32
TEST_404,34.22,49.57
TEST_405,50.99,73.51
TEST_406,38.73,60.41
TEST_407,32.25,49.45
TEST_408,27.96,47.63
TEST_409,34.18,57.84
TEST_410,43.97,62.19
TEST_411,12.75,50.44
TEST_412,56.11,72.54
TEST_413,34.06,57.92
TEST_414,43.7,61.77
TEST_415,21.64,31.73
TEST_416,53.31,78.24
TEST_417,42.88,82.79
TEST_418,55.38,77.76
TEST_419,29.46,69.59
TEST_420,11.1,59.33
TEST_421,55.44,80.03
TEST_422,12.71,42.99
TEST_423,22.85,47.85
TEST_424,25.32,41.4
TEST_425,23.68,51.62
TEST_426,39.15,70.61
TEST_427,14.94,18.91
TEST_428,55.11,83.71
TEST_429,45.53,60.58
TEST_430,49.73,67.91
TEST_431,25.73,41.9
TEST_432,32.79,41.65
TEST_433,58.84,66.11
TEST_434,9.9,37.76
TEST_435,44.96,60.88
TEST_436,21.71,69.2
TEST_437,43.84,57.44
TEST_438,49.54,86.81
TEST_439,31.58,43.34
TEST_440,39.38,58.86
TEST_441,46.15,78.52
TEST_442,37.65,57.86
TEST_443,8.62,22.05
TEST_444,50.1,79.22
TEST_445,45.55,73.83
TEST_446,13.69,47.26
TEST_447,27.46,43.54
TEST_448,14.97,25.1
TEST_449,15.93,37.06
TEST_450,44.15,70.47
TEST_451,27.03,52.05
TEST_452,26.23,55.45
TEST_453,42.89,72.52
TEST_454,41.3,58.01
TEST_455,52.7,91.97
TEST_456,15.9,33.14
TEST_457,4.35,39.95
TEST_458,22.41,40.64
TEST_459,12.09,36.88
TEST_460,11.67,28.55
TEST_461,51.48,64.71
TEST_462,13.12,32.32
TEST_463,12.51,26.43
TEST_464,36.8,53.36
TEST_465,13.92,36.33
TEST_466,8.1,6.4
TEST_467,48.93,69.99
TEST_468,56.22,65.22
TEST_469,27.75,57.48
TEST_470,40.08,53.82
TEST_471,24.49,32.19
TEST_472,15.47,26.45
TEST_473,20.97,36.06
TEST_474,51.43,73.7
TEST_475,61.24,88.16
TEST_476,26.58,31.4
TEST_477,19.2,30.74
TEST_478,2.17,29.55
TEST_479,31.29,44.12
TEST_480,50.64,81.78
TEST_481,46.42,62.29
TEST_482,18.83,22.84
