id,MLM,HLM
TEST_086,33.62,44.68
TEST_087,89.48,95.07
TEST_088,52.84,76.83
TEST_089,47.39,75.27
TEST_090,20.0,36.23
TEST_091,13.16,22.63
TEST_092,34.64,55.12
TEST_093,19.91,54.49
TEST_094,85.89,91.11
TEST_095,21.51,49.03
TEST_096,76.62,87.18
TEST_097,79.95,84.27
TEST_098,6.46,20.31
TEST_099,2.6,7.2
TEST_100,55.36,77.48
TEST_101,6.22,18.91
TEST_102,55.25,77.65
TEST_103,29.09,70.91
TEST_104,25.5,45.52
TEST_105,49.44,68.56
TEST_106,39.14,43.86
TEST_107,73.95,93.48
TEST_108,47.57,72.05
TEST_109,8.0,26.89
TEST_110,17.18,48.43
TEST_111,3.93,38.69
TEST_112,18.27,32.0
TEST_113,46.73,63.0
TEST_114,14.42,52.74
TEST_115,6.12,13.33
TEST_116,5.94,21.0
TEST_117,43.28,67.78
TEST_118,13.59,24.03
TEST_119,15.47,31.75
TEST_120,40.67,65.19
TEST_121,40.34,63.02
TEST_122,2.63,16.99
TEST_123,44.09,84.67
TEST_124,3.62,13.2
TEST_125,63.59,81.33
TEST_126,20.93,64.3
TEST_127,77.31,96.35
TEST_128,76.39,84.05
TEST_129,9.19,22.76
TEST_130,38.82,76.15
TEST_131,4.05,26.35
TEST_132,16.4,43.91
TEST_133,65.45,81.77
TEST_134,13.18,24.69
TEST_135,50.27,75.14
TEST_136,81.95,95.99
TEST_137,38.74,50.34
TEST_138,17.12,14.19
TEST_139,49.47,63.11
TEST_140,2.51,18.02
TEST_141,30.17,30.77
TEST_142,40.94,57.13
TEST_143,19.38,40.07
TEST_144,53.81,78.23
TEST_145,11.19,16.47
TEST_146,62.15,82.84
TEST_147,59.14,91.9
TEST_148,5.03,23.02
TEST_149,12.79,55.19
TEST_150,27.56,76.76
TEST_151,65.64,77.41
TEST_152,25.02,52.62
TEST_153,9.6,24.39
TEST_154,36.38,65.81
TEST_155,40.02,65.02
TEST_156,11.37,49.43
TEST_157,37.49,63.06
TEST_158,9.39,25.63
TEST_159,13.28,22.14
TEST_160,73.24,84.17
TEST_161,28.66,49.48
TEST_162,94.31,97.19
TEST_163,79.95,93.82
TEST_164,45.66,36.25
TEST_165,24.57,52.14
TEST_166,0.6,19.09
TEST_167,33.03,67.37
TEST_168,71.42,77.9
TEST_169,6.46,13.65
TEST_170,19.57,50.3
TEST_171,25.12,64.9
TEST_172,8.74,41.46
TEST_173,-3.75,0.1
TEST_174,7.74,26.54
TEST_175,75.81,90.87
TEST_176,71.24,85.34
TEST_177,23.0,54.58
TEST_178,35.18,60.78
TEST_179,29.4,54.67
TEST_180,15.43,33.35
TEST_181,31.83,63.82
TEST_182,36.9,62.06
TEST_183,14.97,33.92
TEST_184,63.22,79.2
TEST_185,8.26,26.45
TEST_186,10.58,18.28
TEST_187,14.96,46.42
TEST_188,-6.62,-8.73
TEST_189,43.8,62.42
TEST_190,41.04,55.13
TEST_191,26.91,55.54
TEST_192,2.53,11.73
TEST_193,43.38,69.26
TEST_194,9.37,19.55
TEST_195,14.12,36.57
TEST_196,63.14,81.54
TEST_197,42.22,55.04
TEST_198,52.69,72.91
TEST_199,70.29,93.56
TEST_200,30.64,65.56
TEST_201,9.62,32.04
TEST_202,92.55,96.32
TEST_203,29.87,62.06
TEST_204,54.78,81.14
TEST_205,29.1,64.95
TEST_206,12.69,30.75
TEST_207,33.24,49.37
TEST_208,10.5,44.2
TEST_209,33.84,52.61
TEST_210,20.26,49.84
TEST_211,60.68,87.71
TEST_212,12.72,31.19
TEST_213,50.08,74.57
TEST_214,9.09,54.31
TEST_215,48.82,71.4
TEST_216,6.54,27.9
TEST_217,70.33,85.72
TEST_218,82.63,96.23
TEST_219,18.78,31.03
TEST_220,12.83,44.2
TEST_221,25.48,53.67
TEST_222,0.71,3.87
TEST_223,91.98,89.23
TEST_224,43.3,59.67
TEST_225,37.64,59.41
TEST_226,10.92,31.25
TEST_227,5.19,30.35
TEST_228,26.53,46.89
TEST_229,17.29,27.44
TEST_230,14.64,15.14
TEST_231,43.67,59.14
TEST_232,16.66,45.32
TEST_233,23.75,50.22
TEST_234,14.09,20.14
TEST_235,17.86,43.57
TEST_236,19.69,45.6
TEST_237,29.57,63.21
TEST_238,16.28,40.04
TEST_239,62.68,76.53
TEST_240,61.57,75.32
TEST_241,58.06,77.99
TEST_242,61.62,66.27
TEST_243,41.44,60.13
TEST_244,85.79,92.88
TEST_245,73.71,91.17
TEST_246,79.27,80.55
TEST_247,21.01,54.77
TEST_248,33.8,70.82
TEST_249,56.13,84.06
TEST_250,96.98,97.24
TEST_251,17.07,37.71
TEST_252,77.79,92.17
TEST_253,14.19,45.8
TEST_254,86.35,95.3
TEST_255,36.25,75.47
TEST_256,69.37,88.62
TEST_257,76.07,88.76
TEST_258,56.99,68.48
TEST_259,69.24,88.69
TEST_260,40.43,61.62
TEST_261,80.18,89.86
TEST_262,30.02,56.35
TEST_263,33.78,45.16
TEST_264,8.14,17.72
TEST_265,12.33,33.82
TEST_266,4.5,36.36
TEST_267,63.25,90.15
TEST_268,60.85,85.53
TEST_269,1.83,14.89
TEST_270,79.48,96.2
TEST_271,25.79,50.7
TEST_272,37.68,47.34
TEST_273,29.81,59.94
TEST_274,5.54,25.16
TEST_275,12.26,48.59
TEST_276,56.56,77.99
TEST_277,57.69,74.97
TEST_278,4.53,16.78
TEST_279,24.05,61.82
TEST_280,32.51,52.5
TEST_281,7.32,2.77
TEST_282,6.73,14.05
TEST_283,68.55,77.03
TEST_284,59.0,74.91
TEST_285,45.14,66.28
TEST_286,83.72,90.04
TEST_287,79.74,94.91
TEST_288,28.99,47.61
TEST_289,34.6,59.87
TEST_290,9.69,19.27
TEST_291,14.09,44.94
TEST_292,41.19,71.42
TEST_293,18.82,42.75
TEST_294,56.95,72.67
TEST_295,6.2,18.11
TEST_296,54.43,72.85
TEST_297,14.69,50.44
TEST_298,21.69,59.66
TEST_299,48.17,86.26
TEST_300,43.26,81.69
TEST_301,90.71,96.34
TEST_302,41.44,67.92
TEST_303,70.68,82.93
TEST_304,28.91,64.38
TEST_305,7.13,8.53
TEST_306,54.69,80.07
TEST_307,9.35,30.56
TEST_308,11.23,38.29
TEST_309,27.77,57.26
TEST_310,28.74,44.78
TEST_311,66.14,86.03
TEST_312,6.58,8.11
TEST_313,49.61,71.13
TEST_314,9.28,36.25
TEST_315,32.08,72.34
TEST_316,9.14,33.49
TEST_317,28.22,56.8
TEST_318,36.74,64.91
TEST_319,71.35,79.5
TEST_320,47.99,60.5
TEST_321,44.9,74.02
TEST_322,56.55,65.65
TEST_323,18.11,27.74
TEST_324,43.62,67.67
TEST_325,33.1,48.9
TEST_326,18.18,41.36
TEST_327,84.52,88.43
TEST_328,63.44,79.9
TEST_329,27.04,45.97
TEST_330,73.87,79.27
TEST_331,17.5,45.04
TEST_332,34.22,58.61
TEST_333,16.2,33.52
TEST_334,57.42,78.74
TEST_335,12.9,28.25
TEST_336,21.92,35.54
TEST_337,45.98,76.2
TEST_338,45.23,54.13
TEST_339,1.78,5.72
TEST_340,4.86,15.79
TEST_341,75.67,101.63
TEST_342,41.12,75.04
TEST_343,49.55,79.25
TEST_344,44.65,69.04
TEST_345,27.59,54.67
TEST_346,11.4,36.43
TEST_347,85.02,76.5
TEST_348,1.41,13.58
TEST_349,54.87,76.78
TEST_350,20.0,44.15
TEST_351,9.18,25.2
TEST_352,22.72,39.37
TEST_353,25.74,49.45
TEST_354,37.26,73.7
TEST_355,8.04,17.88
TEST_356,72.37,87.29
TEST_357,9.43,39.04
TEST_358,9.58,24.69
TEST_359,10.32,43.24
TEST_360,9.53,33.55
TEST_361,14.43,13.93
TEST_362,61.71,89.92
TEST_363,20.24,53.99
TEST_364,44.37,54.8
TEST_365,67.78,81.36
TEST_366,-6.76,8.94
TEST_367,37.17,61.04
TEST_368,63.86,88.5
TEST_369,88.2,85.77
TEST_370,28.81,63.85
TEST_371,67.88,86.25
TEST_372,45.44,73.62
TEST_373,5.68,20.91
TEST_374,13.33,40.36
TEST_375,78.14,86.22
TEST_376,19.11,33.26
TEST_377,62.45,80.69
TEST_378,23.95,49.67
TEST_379,33.03,54.89
TEST_380,12.27,34.8
TEST_381,45.47,64.97
TEST_382,83.74,93.93
TEST_383,7.41,22.65
TEST_384,60.85,76.76
TEST_385,64.36,89.13
TEST_386,12.02,47.38
TEST_387,80.77,79.58
TEST_388,13.94,11.77
TEST_389,5.74,28.36
TEST_390,65.09,76.64
TEST_391,15.68,31.49
TEST_392,52.37,56.52
TEST_393,25.68,52.36
TEST_394,8.86,14.76
TEST_395,38.51,53.81
TEST_396,48.39,78.71
TEST_397,19.82,46.52
TEST_398,29.88,42.24
TEST_399,33.1,79.86
TEST_400,57.49,70.07
TEST_401,45.97,68.99
TEST_402,32.81,39.16
TEST_403,55.45,71.45
TEST_404,46.58,69.26
TEST_405,55.45,73.07
TEST_406,33.12,64.75
TEST_407,43.73,61.67
TEST_408,63.19,80.61
TEST_409,32.26,59.71
TEST_410,68.75,91.6
TEST_411,13.07,53.27
TEST_412,72.83,84.09
TEST_413,18.24,45.61
TEST_414,70.84,89.11
TEST_415,6.73,33.16
TEST_416,69.81,87.43
TEST_417,32.54,64.59
TEST_418,47.03,69.99
TEST_419,10.62,44.18
TEST_420,5.43,19.92
TEST_421,69.81,90.57
TEST_422,26.46,50.44
TEST_423,52.15,70.69
TEST_424,69.27,88.66
TEST_425,39.35,79.81
TEST_426,36.05,64.4
TEST_427,11.52,20.22
TEST_428,63.44,84.88
TEST_429,35.72,45.05
TEST_430,91.7,99.07
TEST_431,18.1,39.0
TEST_432,27.28,28.66
TEST_433,74.02,78.52
TEST_434,3.42,26.65
TEST_435,76.11,71.48
TEST_436,20.77,53.48
TEST_437,64.95,87.06
TEST_438,40.93,79.28
TEST_439,8.27,21.13
TEST_440,57.82,76.88
TEST_441,61.58,85.75
TEST_442,8.16,28.77
TEST_443,28.04,37.25
TEST_444,40.11,79.01
TEST_445,43.33,54.75
TEST_446,5.36,21.41
TEST_447,35.73,70.92
TEST_448,2.54,23.39
TEST_449,14.58,32.18
TEST_450,53.53,77.59
TEST_451,5.06,12.57
TEST_452,7.3,14.27
TEST_453,33.1,53.54
TEST_454,58.6,81.95
TEST_455,51.75,76.06
TEST_456,6.9,19.98
TEST_457,1.27,10.03
TEST_458,7.19,20.4
TEST_459,3.88,33.64
TEST_460,-4.4,-2.03
TEST_461,77.34,82.62
TEST_462,23.28,30.47
TEST_463,5.54,39.09
TEST_464,68.66,72.26
TEST_465,5.76,22.91
TEST_466,28.26,30.92
TEST_467,69.19,94.66
TEST_468,79.11,81.08
TEST_469,50.06,84.4
TEST_470,77.03,91.93
TEST_471,18.61,47.34
TEST_472,5.17,19.53
TEST_473,34.66,67.62
TEST_474,61.71,78.44
TEST_475,56.79,84.85
TEST_476,21.3,48.51
TEST_477,-1.53,4.31
TEST_478,12.23,35.65
TEST_479,86.23,96.43
TEST_480,23.57,52.18
TEST_481,56.27,79.94
TEST_482,9.41,67.57
