id,MLM,HLM
TEST_169,5.559505522251129,17.019871324300766
TEST_170,20.52601795643568,37.28778049349785
TEST_171,15.936452932655811,56.258054077625275
TEST_172,15.406155660748484,36.95425868034363
TEST_173,4.086003229022026,17.11794619448483
TEST_174,54.85307663679123,59.93344962596894
TEST_175,59.20315533876419,72.57551848888397
TEST_176,36.70892741531134,52.418622076511376
TEST_177,27.070912271738052,55.902095288038254
TEST_178,37.03010976314545,63.53406190872193
TEST_179,23.15194059163332,64.80377569794655
TEST_180,24.225930497050285,41.08118027448654
TEST_181,18.05791899561882,38.07040214538574
TEST_182,35.05631759762764,66.04804575443268
TEST_183,22.090599834918976,30.808046385645866
TEST_184,47.00270801782608,66.25984579324722
TEST_185,21.083258874714375,29.681060910224915
TEST_186,37.707451581954956,53.01528871059418
TEST_187,36.068798154592514,53.05208146572114
TEST_188,-1.695097777992487,2.5711811799556017
TEST_189,19.653504267334938,47.25215405225754
TEST_190,66.13843441009521,68.2199227809906
TEST_191,18.35025865584612,53.607890605926514
TEST_192,8.446582462638617,31.247302740812298
TEST_193,60.71835398674011,90.66115379333496
TEST_194,28.39817196130753,44.26626443862915
TEST_195,18.12555391341448,42.973817735910416
TEST_196,53.703566789627075,77.5714248418808
TEST_197,33.30843709409237,60.375847220420845
TEST_198,62.76491701602935,84.94715869426727
TEST_199,44.85832452774048,70.22521197795868
TEST_200,37.19188839197159,63.28428208827972
TEST_201,6.060228087007999,32.680130302906036
TEST_202,84.4598513841629,93.70038688182831
TEST_203,64.9825382232666,84.60578382015228
TEST_204,42.750413864851,49.37914088368416
TEST_205,16.174522079527378,47.11644321680069
TEST_206,18.29070396721363,26.117228716611862
TEST_207,16.28670684993267,36.531779915094376
TEST_208,6.254103481769562,35.536051988601685
TEST_209,19.425695091485977,33.220869451761246
TEST_210,34.662711918354034,59.6614545583725
TEST_211,25.086301490664482,67.79325604438782
TEST_212,15.13438940048218,30.60499280691147
TEST_213,22.129700258374214,41.01178601384163
TEST_214,63.18308770656586,84.97461795806885
TEST_215,18.479916751384735,49.764700420200825
TEST_216,21.619916260242462,39.44558173418045
TEST_217,61.982887983322144,69.78701829910278
TEST_218,74.750195145607,76.54120922088623
TEST_219,19.650878459215164,28.131133317947388
TEST_220,14.585386514663695,36.219090819358826
TEST_221,27.567352652549744,55.69494098424912
TEST_222,3.9107825234532356,11.097241044044495
TEST_223,76.60628914833069,78.13121557235718
TEST_224,27.453969046473503,35.72247073054314
TEST_225,22.379348278045654,52.01658993959427
TEST_226,34.55230325460434,50.878240466117866
TEST_227,10.630279779434204,40.16630381345749
TEST_228,56.291229724884026,67.28006064891815
TEST_229,12.41796225309372,24.48341876268387
TEST_230,15.448325462639332,29.897171705961227
TEST_231,29.17399674654007,54.639458358287804
TEST_232,15.403430759906769,36.414819955825806
TEST_233,21.41989156603813,46.66163980960846
TEST_234,3.7613738235086203,17.73467518389225
TEST_235,46.777362525463104,80.35616457462311
TEST_236,10.183856934309006,27.2806653380394
TEST_237,21.022893022745848,53.64956855773926
TEST_238,27.667372226715088,43.34714204072952
TEST_239,21.015340834856033,29.264698177576065
TEST_240,31.226302981376648,53.611000776290894
TEST_241,40.96106708049774,71.3085213303566
TEST_242,52.23165154457092,71.4610356092453
TEST_243,23.81035204976797,57.26923614740371
TEST_244,68.11737716197968,82.37948000431061
TEST_245,63.915694057941444,82.97704517841339
TEST_246,86.18483364582062,82.21817314624786
TEST_247,30.72800636291504,50.71480989456176
TEST_248,27.18613691627979,63.425393104553216
TEST_249,32.02029287815094,52.94813990592957
TEST_250,85.27864038944244,98.96166384220123
TEST_251,24.21956069767475,46.17810184136033
TEST_252,62.97662377357482,69.33676898479462
TEST_253,11.38092141598463,40.28132766485214
TEST_254,79.51322615146637,86.79982364177704
TEST_255,50.38134068250656,73.37315171957016
TEST_256,43.40188920497894,64.83745336532593
TEST_257,65.88708758354187,77.0391446352005
TEST_258,27.44112968444824,42.86410853266716
TEST_259,74.08545315265656,83.29293727874756
TEST_260,18.54925185441971,46.1871737241745
TEST_261,68.34252417087555,79.44774091243744
TEST_262,15.670451931655407,32.80455827713013
TEST_263,27.621662728488445,59.79032605886459
TEST_264,23.77481646835804,39.599629342556
TEST_265,23.643547277897596,41.203246898949146
TEST_266,26.026986092329025,46.25142127275467
TEST_267,18.17385457456112,55.008455812931054
TEST_268,52.103544473648064,64.13276493549347
TEST_269,12.092568427324295,14.852715134620667
TEST_270,62.849509716033936,65.35246402025223
TEST_271,36.677221804857254,76.08843296766281
TEST_272,34.47304464876652,53.70589196681976
TEST_273,31.939346343278885,53.42439442873002
TEST_274,11.971086375415325,31.7746265232563
TEST_275,17.686697691679,41.88103765249252
TEST_276,42.13975369930267,69.73917365074158
TEST_277,42.47415155172348,82.9249632358551
TEST_278,16.565093155950308,47.0945106446743
TEST_279,24.01284411549568,63.989709317684174
TEST_280,27.239995226264003,44.92625713348389
TEST_281,16.724993512034416,22.987461984157562
TEST_282,10.864695645868778,31.017002612352375
TEST_283,67.35422134399414,77.55639165639877
TEST_284,37.18701645731926,67.46018946170807
TEST_285,67.93498754501343,75.43917655944824
TEST_286,91.67778313159943,92.09245800971985
TEST_287,59.808964133262634,89.55780565738678
TEST_288,27.28846911340952,63.98577243089676
TEST_289,17.20035009086132,46.90046340227127
TEST_290,21.130116060376167,33.71358409523964
TEST_291,28.586527407169342,53.34353670477867
TEST_292,27.360782474279404,61.794743239879615
TEST_293,26.02517008781433,55.69182872772217
TEST_294,39.36244636774063,62.41986095905304
TEST_295,19.183920547366142,41.285079419612885
TEST_296,25.295712575316433,40.0491738319397
TEST_297,56.145737171173096,77.9509562253952
TEST_298,45.934478640556335,70.83348721265793
TEST_299,25.67605048418045,51.23459666967391
TEST_300,35.37766307592392,72.78365850448608
TEST_301,81.51642322540283,89.47332561016083
TEST_302,45.85290789604187,62.44211375713349
TEST_303,26.359136402606964,63.53050023317337
TEST_304,23.27274575829506,54.09495085477829
TEST_305,11.115999296307564,10.002706795930862
TEST_306,71.51633560657501,91.02993488311768
TEST_307,21.05362020432949,34.46625053882599
TEST_308,14.582988396286964,44.81022119522095
TEST_309,26.89597437158227,63.56391727924346
TEST_310,63.16501766443252,81.3745766878128
TEST_311,44.981746673583984,62.24615156650544
TEST_312,40.65711587667465,59.245063960552216
TEST_313,33.598899841308594,57.077856361866
TEST_314,18.775043040513992,53.403017818927765
TEST_315,50.783725678920746,91.39464139938354
TEST_316,7.17831140384078,40.18664285540581
TEST_317,33.7335304915905,55.3445839881897
TEST_318,22.535781860351562,52.99517571926117
TEST_319,64.66663748025894,89.04934704303741
TEST_320,21.784364581108093,25.31851753592491
TEST_321,32.4596843123436,46.187673807144165
TEST_322,60.11044144630432,76.414774954319
TEST_323,28.84154886007309,36.9153867661953
TEST_324,35.222087651491165,72.26854681968689
TEST_325,42.394016683101654,60.78509986400604
TEST_326,22.054175287485123,52.563314735889435
TEST_327,80.41699588298798,80.30806124210358
TEST_328,49.575205743312836,68.79067718982697
TEST_329,35.62738925218582,48.79947394132614
TEST_330,60.5917164683342,69.39641237258911
TEST_331,8.404257670044899,33.85488718748093
TEST_332,33.24623838067055,58.32062125205994
TEST_333,18.05540218949318,35.617242604494095
TEST_334,59.99097466468811,86.72837495803833
TEST_335,16.387644931674004,24.472828060388565
TEST_336,13.497425392270088,25.048537328839306
TEST_337,35.60083135962486,55.8209428191185
TEST_338,44.63673733174801,70.77188968658447
TEST_339,11.699774041771889,22.970683574676514
TEST_340,16.768803820014,29.56910014152527
TEST_341,56.828538775444024,85.97874522209167
TEST_342,46.85196951031685,79.09715950489044
TEST_343,31.33810132741928,63.37761878967285
TEST_344,23.899683393537998,58.180138785392046
TEST_345,27.883144170045853,49.63614046573639
TEST_346,11.871565114706755,34.102272391319275
TEST_347,81.80968463420868,77.33419716358185
TEST_348,12.835212443023918,34.27526846528053
TEST_349,36.31215766072273,82.69519478082657
TEST_350,25.11656150221825,34.237073957920074
TEST_351,14.188646208494902,37.00941413640976
TEST_352,13.637095354497433,27.887880578637127
TEST_353,24.951157495379448,57.07552611827851
TEST_354,23.990855365991592,55.16170382499694
TEST_355,22.246505618095398,47.075929045677185
TEST_356,71.63484156131744,71.51710450649261
TEST_357,15.043678618967531,30.657129734754562
TEST_358,10.753498710691929,39.797586500644684
TEST_359,23.517960384488106,50.67038863897324
TEST_360,16.571093406528234,48.63365948200226
TEST_361,27.30093903839588,37.321127504110336
TEST_362,46.45216226577759,69.45725113153458
TEST_363,36.89721614122391,59.88548874855042
TEST_364,40.583586022257805,75.4217129945755
TEST_365,48.87489140033722,66.70576274394989
TEST_366,19.32846276089549,35.53361490368843
TEST_367,40.27486428618431,62.84470081329345
TEST_368,58.467647433280945,84.30343449115753
TEST_369,64.3999594449997,71.93176031112671
TEST_370,29.135162383317947,46.98435306549072
TEST_371,68.02663624286652,81.82348549365997
TEST_372,61.85148745775223,74.57158207893372
TEST_373,11.601612586528063,25.72724040597677
TEST_374,25.028078891336918,58.78140896558761
TEST_375,79.41787540912628,82.07793295383453
TEST_376,17.098578233271837,27.942808009684082
TEST_377,41.419189274311066,57.050325274467475
TEST_378,22.90976956486702,38.108796179294586
TEST_379,29.2872416973114,49.36672657728195
TEST_380,15.329030752182007,39.727409332990646
TEST_381,24.800624083727598,52.039626240730286
TEST_382,68.61002385616302,80.81992387771606
TEST_383,12.68865682184696,42.159737050533295
TEST_384,51.76456451416016,70.65640330314636
TEST_385,41.327103972435,75.589260160923
TEST_386,30.921671018004414,60.35904541611672
TEST_387,71.93085968494415,73.04533809423447
TEST_388,20.062016174197197,24.487929940223694
TEST_389,8.384999819099903,28.65720599889755
TEST_390,44.08472657203674,58.74013841152191
TEST_391,18.135750275105238,37.967621833086014
TEST_392,39.692968130111694,56.48310333490372
TEST_393,34.61596101522446,48.74789357185364
TEST_394,18.336439207196236,34.354321733117104
TEST_395,57.63779699802398,66.44801795482635
TEST_396,60.80067366361618,82.80865550041199
TEST_397,15.490952432155607,48.029284328222275
TEST_398,15.159083791077139,29.581132531166077
TEST_399,47.533926367759705,68.93264502286911
TEST_400,78.1829971075058,78.42962682247162
TEST_401,34.59747016429901,53.779112696647644
TEST_402,30.138272196054462,42.48227834701538
TEST_403,44.018269777297974,63.600653409957886
TEST_404,44.72190260887146,62.78950184583664
TEST_405,55.87838262319564,76.63982689380646
TEST_406,30.90261906385422,64.30018365383148
TEST_407,35.00715985894203,68.53874146938324
TEST_408,42.57137894630432,58.6509284377098
TEST_409,40.71157023310661,51.40017002820969
TEST_410,75.76506793498993,92.03405797481537
TEST_411,14.178243651986122,34.05953645706177
TEST_412,60.459928810596466,78.82752656936646
TEST_413,28.62819015979767,46.422884315252304
TEST_414,46.78720027208328,79.87121045589447
TEST_415,13.356325961649418,41.14545434713364
TEST_416,77.0312488079071,89.77242767810822
TEST_417,40.97216799855232,68.42338800430298
TEST_418,71.40777885913849,89.96289014816284
TEST_419,24.694482907652855,67.6680263876915
TEST_420,13.469912633299828,33.11840742826462
TEST_421,53.03632169961929,83.82146805524826
TEST_422,26.179435290396214,41.67576193809509
TEST_423,38.756608068943024,63.92220675945281
TEST_424,25.45094758272171,53.92868041992187
TEST_425,24.25934888422489,49.093343913555145
TEST_426,45.75531452894211,60.78027427196503
TEST_427,20.699599608778954,33.67531597614288
TEST_428,58.76612782478332,78.78928542137146
TEST_429,51.32622241973876,60.67027986049652
TEST_430,65.24100959300995,81.6267079114914
TEST_431,47.59796768426895,63.405310213565826
TEST_432,31.22092068195343,52.580907344818115
TEST_433,72.06197023391724,80.00678539276123
TEST_434,6.743962969630957,18.329560346901417
TEST_435,73.63347053527832,80.45932114124298
TEST_436,15.953244417905807,34.39601942896843
TEST_437,58.92585277557373,72.39793419837952
TEST_438,64.04761254787445,80.07123708724976
TEST_439,22.292110361158848,37.74662971496582
TEST_440,63.18727314472199,70.91820478439331
TEST_441,49.778233766555786,70.19508630037308
TEST_442,39.99617487192154,59.72681611776351
TEST_443,15.898653492331505,30.814616531133655
TEST_444,37.5661014765501,64.69574898481369
TEST_445,57.735008895397186,77.65772700309753
TEST_446,14.06851228326559,30.13196736574173
TEST_447,34.681386947631836,57.601333856582634
TEST_448,10.227707270532846,32.694644182920456
TEST_449,5.635384116321802,27.39481464028358
TEST_450,45.67105397582054,75.57899594306946
TEST_451,8.457511998713017,31.465311348438263
TEST_452,31.31545763462782,42.95792508870363
TEST_453,69.81715977191925,89.79341924190521
TEST_454,44.821486473083496,82.76193380355835
TEST_455,53.55955779552459,82.48878359794617
TEST_456,17.594164311885834,35.562371760606766
TEST_457,9.58780674263835,13.97193640470505
TEST_458,19.398462511599064,34.760152250528336
TEST_459,10.893123373389244,34.26817774772644
TEST_460,26.66893072426319,42.8318777680397
TEST_461,78.35197389125824,89.61325943470001
TEST_462,21.194753050804138,30.18520068377256
TEST_463,14.335718452930452,44.25773799419403
TEST_464,80.75161278247833,76.68488144874573
TEST_465,13.837945777922869,32.263885140419006
TEST_466,19.38130870461464,22.5026336312294
TEST_467,74.24317598342896,84.21197891235352
TEST_468,77.87482559680939,82.83718705177307
TEST_469,27.87666767835617,48.63398417830467
TEST_470,63.762761354446404,80.72852075099945
TEST_471,27.923221290111545,44.75143790245056
TEST_472,7.249886821955442,28.791264295578
TEST_473,15.89451886713505,33.74666973948479
TEST_474,62.14841365814209,77.60499715805054
TEST_475,55.206118524074554,82.3113739490509
TEST_476,21.02763257920742,45.728750228881836
TEST_477,8.429087027907372,20.059424936771393
TEST_478,-0.5759351141750813,22.200294509530067
TEST_479,64.15723145008087,73.39717626571655
TEST_480,41.36283367872238,66.2705010175705
TEST_481,70.69489300251007,83.81485104560852
TEST_482,18.56915730983019,58.36518496274948
